x,y
0.0,0.0
0.10033444816053512,0.0992456939453665
0.20066889632107024,0.1930615855750229
0.3010033444816054,0.27673479015201197
0.4013377926421405,0.3461227542899453
0.5016722408026756,0.39790578351379274
0.6020066889632107,0.4296243615008831
0.7023411371237458,0.4396022914854037
0.802675585284281,0.42742178240132606
0.9030100334448161,0.39396723143594353
1.0033444816053512,0.3410878227755285
1.1036789297658862,0.2714068783993585
1.2040133779264215,0.18841152802922428
1.3043478260869565,0.09639909503035948
1.4046822742474916,5.558253428515625e-05
1.5050167224080269,-0.09577971564240584
1.605351170568562,-0.18632901093522963
1.705685618729097,-0.2671410373935526
1.8060200668896322,-0.3341967902859869
1.9063545150501673,-0.38424744747760187
2.0066889632107023,-0.4147327472271498
2.1070234113712374,-0.4242502177152492
2.2073578595317724,-0.41257990767692554
2.307692307692308,-0.38043656791281216
2.408026755852843,-0.3293716281950201
2.508361204013378,-0.2619541961342659
2.608695652173913,-0.1817784067951039
2.709030100334448,-0.09299759281877598
2.809364548494983,-3.530043184149512e-05
2.9096989966555187,0.09247884055396374
3.0100334448160537,0.17995105708240414
3.1103678929765888,0.2579682622439882
3.210702341137124,0.32270993097056094
3.311036789297659,0.37090815077357003
3.411371237458194,0.4002851442282461
3.511705685618729,0.4095888690201117
3.6120401337792645,0.3984376887432255
3.7123745819397995,0.3673139668505351
3.8127090301003346,0.3178393156996079
3.9130434782608696,0.2527717622497047
4.013377926421405,0.17547545570650153
4.11371237458194,0.08980301760041962
4.214046822742475,1.376921244006235e-05
4.31438127090301,-0.08935041935570637
4.414715719063545,-0.1737992899120966
4.51505016722408,-0.2491178604515035
4.615384615384616,-0.3115292854832413
4.7157190635451505,-0.3580398662087434
4.816053511705686,-0.3864843969024215
4.916387959866221,-0.3955260715276027
5.016722408026756,-0.38463837272436846
5.117056856187291,-0.35444959253048786
5.217391304347826,-0.3067452552615225
5.317725752508362,-0.24402509280948295
5.418060200668896,-0.16941123559946794
5.518394648829432,-0.08663022773958803
5.618729096989966,6.747196399259185e-05
5.719063545150502,0.08633727307557792
5.819397993311037,0.1678211733339943
5.919732441471572,0.240468212395818
6.0200668896321075,0.30074161168765456
6.120401337792642,0.3457142613647881
6.2207357859531776,0.37321500332692614
6.321070234113712,0.38181139774386375
6.421404682274248,0.37118533844700946
6.521739130434783,0.3421247807643782
6.622073578595318,0.29617523967738096
6.722408026755853,0.23561131531031562
6.822742474916388,0.16347727068583212
6.923076923076923,0.08355174478498707
7.023411371237458,-0.0001331315358219648
7.1237458193979935,-0.08335970769199955
7.224080267558529,-0.16200258188541333
7.3244147157190636,-0.23217781859823705
7.424749163879599,-0.29040360054004877
7.525083612040134,-0.33382843391591
7.625418060200669,-0.36025145914723666
7.725752508361205,-0.3684838040530537
7.826086956521739,-0.3583376532205034
7.926421404682275,-0.3303868030419568
8.02675585284281,-0.28597676380424014
8.127090301003344,-0.2273698993041023
8.22742474916388,-0.1577318482199401
8.327759197324415,-0.08061038060952859
8.42809364548495,0.00013462545281311966
8.528428093645486,0.08049802438751905
8.62876254180602,0.15646113419964128
8.729096989966555,0.2242131252077663
8.82943143812709,0.2804060381849506
8.929765886287626,0.32222669587604336
9.03010033444816,0.3477146099097494
9.130434782608695,0.35578265878850784
9.230769230769232,0.34605145580380914
9.331103678929766,0.3189551290256214
9.431438127090301,0.27594000679946196
9.531772575250836,0.21942369098601786
9.632107023411372,0.15227338608267105
9.732441471571907,0.07784311272652947
9.832775919732441,-0.00016479058281751446
9.933110367892978,-0.07776927463529718
10.033444816053512,-0.15111834174630456
10.133779264214047,-0.21650333813516423
10.234113712374581,-0.2706820792305057
10.334448160535118,-0.3110579226426083
10.434782608695652,-0.335749358090637
10.535117056856187,-0.34355535783925506
10.635451505016723,-0.3340375730003011
10.735785953177258,-0.30777668813842846
10.836120401337793,-0.2663362093317253
10.936454849498329,-0.21183868469190786
11.036789297658864,-0.1470017211485067
11.137123745819398,-0.07507614997062706
11.237458193979933,0.00022301872785593022
11.33779264214047,0.07514807646528116
11.438127090301004,0.1458982708409399
11.538461538461538,0.20898396002967082
11.638795986622075,0.26131790475373884
11.73913043478261,0.30036860016170125
11.839464882943144,0.3242051059763965
11.939799331103679,0.3316138066480881
12.040133779264215,0.3223541353243514
12.14046822742475,0.29710947633383467
12.240802675585284,0.2571769410856411
12.34113712374582,0.20453065281922406
12.441471571906355,0.14183889787810705
12.54180602006689,0.07241462496239007
12.642140468227424,-0.0002700387049190678
12.74247491638796,-0.07254943148274934
12.842809364548495,-0.14085438685296175
12.94314381270903,-0.20178703336884996
13.043478260869566,-0.25234797403959613
13.143812709030101,-0.2900204396508997
13.244147157190636,-0.3129253505858464
13.34448160535117,-0.32005229523731704
13.444816053511706,-0.3112317884763135
13.545150501672241,-0.2869197392715361
13.645484949832776,-0.24829262365792004
13.745819397993312,-0.19735026669254543
13.846153846153847,-0.13686655409521367
13.946488294314381,-0.06987681732913574
14.046822742474916,0.00026021564852965473
14.147157190635452,0.07007116664351945
14.247491638795987,0.1360321106402326
14.347826086956522,0.1948761483889226
14.448160535117058,0.24364953906311237
14.548494983277592,0.27993896430489595
14.648829431438127,0.30205202488180266
14.749163879598662,0.30904175747557316
14.849498327759198,0.30054643335865405
14.949832775919733,0.2769606861482707
15.050167224080267,0.23956866122330844
15.150501672240804,0.19047309434691923
15.250836120401338,0.13213474946700937
15.351170568561873,0.06746928815743936
15.45150501672241,-0.00029922020800543514
15.551839464882944,-0.06769724078320419
15.652173913043478,-0.1313961470895059
15.752508361204013,-0.18816013048823246
15.85284280936455,-0.23519530749945533
15.953177257525084,-0.2702432469227023
16.05351170568562,-0.29167239467319117
16.153846153846153,-0.2984090490328556
16.254180602006688,-0.29009321000958493
16.354515050167226,-0.26725461854865495
16.45484949832776,-0.2312493080867662
16.555183946488295,-0.18389335711302693
16.65551839464883,-0.12755128124742027
16.755852842809364,-0.06506265845355524
16.8561872909699,0.0003405459638414071
16.956521739130434,0.06540810733292808
17.056856187290972,0.1268429825957977
17.157190635451506,0.18162764173050988
17.25752508361204,0.22706381310963863
17.357859531772576,0.2609680218730486
17.45819397993311,0.28162695929823656
17.558528428093645,0.28801728836696067
17.65886287625418,0.27995421590847136
17.759197324414718,0.25801786421434947
17.859531772575252,0.22330837955060046
17.959866220735787,0.1775426888272147
18.06020066889632,0.12306336837198098
18.160535117056856,0.06276029897713004
18.26086956521739,-0.00036887928334625175
18.361204013377925,-0.06314416991760904
18.461538461538463,-0.12247026486829393
18.561872909698998,-0.17537672297770007
18.662207357859533,-0.21927733543204095
18.762541806020067,-0.2519595423714937
18.862876254180602,-0.27181888972318025
18.963210702341136,-0.27799138870182233
19.06354515050167,-0.27031808573428917
19.16387959866221,-0.24916545134148468
19.264214046822744,-0.21556878478839855
19.36454849498328,-0.17129660906482064
19.464882943143813,-0.11876096475508241
19.565217391304348,-0.060571829194487725
19.665551839464882,0.0003543110161586538
19.765886287625417,0.06099717214152517
19.866220735785955,0.11827644840299856
19.96655518394649,0.16937653977357453
20.066889632107024,0.21170942201979814
20.16722408026756,0.24320169793674534
20.267558528428093,0.26238874585223
20.367892976588628,0.26844077122275584
20.468227424749163,0.2610222015386213
20.5685618729097,0.24049350895098787
20.668896321070235,0.2079942238219066
20.76923076923077,0.16534253281248595
20.869565217391305,0.11465849614402814
20.96989966555184,0.05847515147236415
21.070234113712374,-0.00039566806922416986
21.17056856187291,-0.05893184814384595
21.270903010033447,-0.11424610223510652
21.37123745819398,-0.1635268903804277
21.471571906354516,-0.20436244231240744
21.57190635451505,-0.234785870520983
21.672240802675585,-0.2533813011701265
21.77257525083612,-0.25919282220624407
21.872909698996658,-0.2519287667825137
21.973244147157192,-0.23207092243648117
22.073578595317727,-0.20078544183973157
22.17391304347826,-0.15963332945743525
22.274247491638796,-0.11067210885863416
22.37458193979933,-0.05638631507172975
22.474916387959865,0.0004232979469275186
22.575250836120404,0.056928146695295945
22.67558528428094,0.11027699753021203
22.775919732441473,0.15785439319046565
22.876254180602007,0.1973044710477698
22.976588628762542,0.22673385028279125
23.076923076923077,0.24463716070962477
23.17725752508361,0.250152054311415
23.27759197324415,0.24313671811957893
23.377926421404684,0.22407236432763308
23.47826086956522,0.1938983957447732
23.578595317725753,0.15411156739864898
23.678929765886288,0.10677418919372275
23.779264214046822,0.054393839854722396
23.879598662207357,-0.00043523887901587843
23.979933110367895,-0.05495857349776059
24.08026755852843,-0.10648659937609392
24.180602006688964,-0.15242622466628994
24.2809364548495,-0.19053842380128963
24.381270903010034,-0.218890810415251
24.48160535117057,-0.23611257560714274
24.581939799331103,-0.24146303155926477
24.68227424749164,-0.23478443525010925
24.782608695652176,-0.21637569295456704
24.88294314381271,-0.18715348407360932
24.983277591973245,-0.14868651339087655
25.08361204013378,-0.10305279643981567
25.183946488294314,-0.05250773688731984
25.28428093645485,0.0004204362253477645
25.384615384615387,0.0530979335988761
25.48494983277592,0.10284145880666709
25.585284280936456,0.14721124184991613
25.68561872909699,0.18395334449433992
25.785953177257525,0.211285097051356
25.88628762541806,0.22793718588824335
25.986622073578594,0.23317462749596232
26.086956521739133,0.22669332322945449
26.187290969899667,0.20882529688808507
26.287625418060202,0.18058480316198144
26.387959866220736,0.1435299387726679
26.48829431438127,0.09949482505119796
26.588628762541806,0.050678770064517514
26.68896321070234,-0.0004597891287282385
26.78929765886288,-0.05130135462634621
26.889632107023413,-0.09933112581277803
26.989966555183948,-0.14211598989221333
27.090301003344482,-0.1775715923392282
27.190635451505017,-0.20398406668293237
27.29096989966555,-0.22011731540679869
27.391304347826086,-0.22512735347997964
27.491638795986624,-0.21878268593603226
27.59197324414716,-0.20152330485089884
27.692307692307693,-0.17433812565764578
27.792642140468228,-0.1385764802574635
27.892976588628763,-0.09602726063096552
27.993311036789297,-0.04886902064659013
28.093645484949832,0.0004780507433270603
28.19397993311037,0.04954711155174589
28.294314381270905,0.09587677079958912
28.39464882943144,0.1371946957442823
28.494983277591974,0.17144826788498044
28.59531772575251,0.19698819749661256
28.695652173913043,0.21250389522155416
28.795986622073578,0.21726663159517212
28.896321070234116,0.21116452322443324
28.99665551839465,0.1945929515983295
29.096989966555185,0.16835818554464405
29.19732441471572,0.13376918080910136
29.297658862876254,0.09264388147493564
29.39799331103679,0.04714327579050122
29.498327759197323,-0.0004775944467450416
29.59866220735786,-0.04783577526184077
29.698996655518396,-0.09258958559070196
29.79933110367893,-0.1324808531704566
29.899665551839465,-0.1655638934604693
30.0,-0.19016115904077646
